news_id,news_url_absolute,news_init_date,news_final_date,news_title,news_text_content
71c65f15-175d-4fc7-aae1-1e26e6a44a98,https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-18,2023-03-23,2023-03-23,Málaga. Medios de comunicación. Discriminación directa,El diario El Español publicó una noticia en la que se hacía mención a la etnia gitana de un usuario de Tik Tok.
1d5955a4-5509-4e07-88bd-b454e8244320,https://informesdiscriminacion.gitanos.org/casos/navarra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-13,2023-03-23,2023-03-23,Navarra. Medios de comunicación. Discriminación directa,Se envió una carta al medio donde se puso de manifiesto las consecuencias y la repercusión en la imagen de la comunidad gitana de este tipo de noticias. Se estableció un dialogo donde se resolvieron dudas sobre cómo llevar a cabo el tratamiento de la comunidad gitana en futuras noticias.
8feec3ee-03ad-4a09-8fde-25d9643e0766,https://informesdiscriminacion.gitanos.org/casos/estatal-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-56,2023-03-23,2023-03-23,Estatal. Medios de comunicación. Discriminación directa,En el programa de TV Sálvame se emitieron unas declaraciones que estigmatizaban a la comunidad gitana.
ef32d26c-14e7-4a20-a908-48860815bba2,https://informesdiscriminacion.gitanos.org/casos/valencia-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-5,2023-03-23,2023-03-23,Valencia. Medios de comunicación. Discriminación directa,"Varios medios publicaron una noticia sobre un tiroteo en Torrente (Valencia) en un cementerio, el día 1 de noviembre Día de los Santos, haciendo alusión a la etnia gitana del fallecido y de los responsables de los disparos.

En el texto de la noticia también emplearon términos despectivos que contribuían a estigmatizar más la imagen de la comunidad gitana, tales como “clanes” y “reyerta”."
6e479a59-e16c-4485-bac6-e5b2cfa1049d,https://informesdiscriminacion.gitanos.org/casos/navarra-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-12,2023-03-23,2023-03-23,Navarra. Medios de comunicación. Discriminación directa,"El periódico local Diario de Navarra en su versión digital publicó una noticia en la que se hacía mención a la etnia en el título de la noticia. El titular fue:

“Los fallecidos y el herido pertenecen a una familia de etnia gitana llamada Los Bocanegra”."
6d62dc8a-3378-4322-9a9e-1bf0fea90c94,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1diz-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-1,2023-03-23,2023-03-23,Cádiz. Medios de comunicación. Discriminación directa,"El Diario de Cádiz publicó una noticia de un tiroteo con resultado de dos personas fallecidas, donde se mencionaba el origen étnico de las personas involucradas, con un lenguaje estereotipado."
03c3cc2c-3b20-46b7-9aea-a1a8b626238c,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-3,2023-03-23,2023-03-23,Córdoba. Medios de comunicación. Discriminación directa,El periódico digital Lavozdecórdoba publicó una noticia con el siguiente titular ‘’Apuñalado en una reyerta en Las Moreras’’. En la redacción de la noticia se hizo mención a la etnia gitana y a términos inadecuados como reyerta.
67577b7d-b939-429f-a533-3e7a3ac5a30e,https://informesdiscriminacion.gitanos.org/casos/islas-baleares-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-4,2023-03-23,2023-03-23,Islas Baleares. Medios de comunicación. Discriminación directa,"Se remitió carta al director del medio, exponiendo los hechos y solicitándole que retirara la mención a la etnia, y que se tuviese en cuenta para las publicaciones de futuras noticias."
1a548102-6abd-47c9-a5ba-8b242919fa0a,https://informesdiscriminacion.gitanos.org/casos/granada-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-7,2023-03-23,2023-03-23,Granada. Medios de comunicación. Discriminación directa,"El periódico Ideal de Granada publicó una noticia con el siguiente titular: “Una veintena de vecinos de Guadix se concentran para evitar la ocupación de una vivienda”. En el texto de la noticia se hacía mención a la etnia gitana de los presuntos okupas. Este tipo de noticias contribuían a fomentar los prejuicios y estereotipos que la sociedad tiene sobre la comunidad gitana, especialmente de Guadix."
beda929c-2556-43c0-8ce0-ead925f9395c,https://informesdiscriminacion.gitanos.org/casos/madrid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-28,2023-03-23,2023-03-23,Madrid. Medios de comunicación. Discriminación directa,"Parcialmente positivo. Se recibió respuesta del medio pidiendo disculpas por aquellos comentarios. El mensaje que dejaron asociado a la noticia fue que no admitía comentarios, pero no eliminaron los comentarios con anterioridad a la carta recibida."
