news_id,news_url_absolute,news_init_date,news_final_date,news_title,news_text_content
c4dd5dad-dde3-445e-b1f8-59d570c0e27c,https://informesdiscriminacion.gitanos.org/casos/navarra-acceso-bienes-y-servicios-discriminaci%C3%B3n-indirecta,2023-03-23,2023-03-23,Navarra. Acceso a bienes y servicios. Discriminación indirecta.,"Desde la FSG se revisó la documentación y se contactó con la abogada que llevaba el caso. Se informó al hombre de sus derechos a la Igualdad y se le asesoró en que podía recurrir la denegación de la prestación.

Se revisó la documentación presentada por la persona usuaria como el libro de familia, informe de la seguridad social, etc. Asesorada por la FSG, la persona usuaria decidió acudir a abogadas privadas y a través de ellas, se presentó frente al INSS una reclamación que fue denegada por no quedar acreditada la relación que tenía con su esposa."
77f092ab-4bd3-4244-b465-2be09aae05f7,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-acceso-bienes-y-servicios-discriminaci%C3%B3n-directa-e-interseccional-0,2023-03-23,2023-03-23,Jaén. Acceso a bienes y servicios. Discriminación directa e interseccional.,"Una pareja con su hija menor de edad, entraron a un supermercado y el vigilante de seguridad comenzó a hablarles con un tono de enfado y les increpó. La pareja estaba convencida que esto se debió a que eran una familia gitana."
1104a95e-817f-4653-8f11-b4986f031c83,https://informesdiscriminacion.gitanos.org/casos/barcelona-acceso-bienes-y-servicios-discriminaci%C3%B3n-directa-3,2023-03-23,2023-03-23,Barcelona. Acceso a bienes y servicios. Discriminación directa.,"Una mujer gitana acudió a una delegación del Ayuntamiento para pedir una documentación que necesitaba completar. La funcionaria que le atendió le indicó que tenía que ir directamente al Ayuntamiento para recogerla.

La mujer fue al Ayuntamiento y solicitó la documentación y se la denegaron, alegando que no era el procedimiento que tenía que seguir. La mujer desistió y se marchó. Sin embargo, unos días después fue su marido, que no era gitano, solicitó la misma documentación que le habían denegado a la mujer y a él se la entregaron de manera inmediata. La mujer percibió que la trataron de esa forma por ser gitana."
cdf5f062-bacf-469d-a7d8-2297aa4fceb0,https://informesdiscriminacion.gitanos.org/casos/valencia-redes-sociales-e-internet-discurso-de-odio,2023-03-23,2023-03-23,Valencia. Redes sociales e internet. Discurso de odio.,"En la plataforma Twitch se publicó un vídeo con el siguiente título: “¿Están los gitanos vacunaos?” Algunos de los comentarios que originó esta publicación fueron:

“Son auténticos marginales que se aprovechan del dinero público, roban al estado, están conectados a la droga. No estudian carreras, no hay personas gitanas en la universidad. En 2003 entró la primera gitana en la universidad de Valencia para estudiar derecho, pero se fue para casarse. En Andalucía, se han integrado algo más, pero poco. Los gitanos mayores son tíos, los patriarcas son los que lideran las organizaciones criminales, mafias de droga, de mercadillos... Hay un porcentaje muy pequeño de gitanos que se han integrado (solo tienen el color y el acento). Han sido nómadas hasta el siglo pasado. No tienen conciencia de negocio, solo los mercadillos”, etc..."
361facde-4fea-4c1f-8ca2-9db5fccc21bf,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-redes-sociales-e-internet-discurso-de-odio,2023-03-23,2023-03-23,Jaén. Redes sociales e internet. Discurso de odio.,"En la Plataforma de YouTube se publicó un video con el siguiente título: “Sorprendentes declaraciones sobre la factura de la luz”. A raíz de esta publicación se hicieron comentarios dirigidos hacia la comunidad gitana tales como:

-Todos metidos en un container y a la fosa Laurentina

-Un barco a la india con TODOS y el país en 5 meses es Dinamarca.

-Unos verdaderos parásitos en todo el mundo.

-Encima se descojonan. PARÁSITOS"
3996e077-332d-49c1-84e7-fe90f5f56d53,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1diz-redes-sociales-e-internet-discurso-de-odio-0,2023-03-23,2023-03-23,Cádiz. Redes sociales e internet. Discurso de odio.,"En la plataforma Twitch se publicó un vídeo con el siguiente título: “¿Están los gitanos vacunaos?” Algunos de los comentarios que originó esta publicación fueron:

“Son auténticos marginales que se aprovechan del dinero público, roban al estado, están conectados a la droga. No estudian carreras, no hay personas gitanas en la universidad. En 2003 entró la primera gitana en la universidad de Valencia para estudiar derecho, pero se fue para casarse. En Andalucía, se han integrado algo más, pero poco. Los gitanos mayores son tíos, los patriarcas son los que lideran las organizaciones criminales, mafias de droga, de mercadillos... Hay un porcentaje muy pequeño de gitanos que se han integrado (solo tienen el color y el acento). Han sido nómadas hasta el siglo pasado. No tienen conciencia de negocio, solo los mercadillos”, etc..."
fb741968-c5c0-429a-9035-94924ad1c79d,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1diz-redes-sociales-e-internet-discurso-de-odio,2023-03-23,2023-03-23,Cádiz. Redes sociales e internet. Discurso de odio.,"En la plataforma Tiktok se publicó un video humorístico comparando de forma exagerada la forma de comer de “gitanos y de payos”. El video tenía 42.500 visualizaciones y recibió 1832 comentarios.

Se denunciaron los comentarios por promover e incitar a la violencia y al racismo."
2e2bc845-7150-4e91-8938-53fa603d44fd,https://informesdiscriminacion.gitanos.org/casos/almer%C3%ADa-redes-sociales-discurso-de-odio-1,2023-03-23,2023-03-23,Almería. Redes sociales. Discurso de odio.,"Parcialmente positivo. Debido a que era una noticia cuando el usuario subió el video correspondiente del altercado en la página de Youtube, la noticia previa desapareció, desapareciendo de esta manera también los comentarios. Investigando después de la eliminación de la noticia, en el vídeo del suceso no había comentarios discriminatorios.

Referencia: No existe al haberse retirado la noticia."
9f6b3327-d001-4942-b479-26f90e01fb87,https://informesdiscriminacion.gitanos.org/casos/almer%C3%ADa-redes-sociales-discurso-de-odio-0,2023-03-23,2023-03-23,Almería. Redes sociales. Discurso de odio.,"Comentarios racistas en un vídeo subido a la plataforma de Tik Tok. Una chica subió un vídeo de una mujer gitana hablando sobre un semáforo quemado. Al pronunciar semáforo la mujer lo hizo de manera errónea, y algunos usuarios de la plataforma decidieron escribir comentarios hirientes hacia la comunidad gitana, tales como: “Qué más da si tu no lo vas a pagar que no aportáis un duro en impuestos.”. “¿Pero si no sabéis ni hablar” “¿Les dan pagas no le obligan a nada, sabían que, por no faltar al insti, tienen una paga? y que como no van, los papis piden la firma llorando!!”."
20e370d0-e854-42ef-a2f3-c3e55a186a3c,https://informesdiscriminacion.gitanos.org/casos/navarra-redes-sociales-discurso-de-odio,2023-03-23,2023-03-23,Navarra. Redes sociales. Discurso de odio.,"Positivo. Twitter retiró el contenido de su plataforma por incitación al odio por razones étnicas y se ha limitado de forma temporal al usuario.

Referencia: No existe al haberse cerrado la cuenta."
