news_id,news_url_absolute,news_init_date,news_final_date,news_title,news_text_content
17f82e06-78ae-4610-ac4c-cf2061cd0ccc,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-91,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
50aaaa05-6243-4ce7-ac25-dea6bba73ec3,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-90,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
211ea946-9d64-46dd-8a08-05af8f0c2f30,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-89,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
e0d2af79-ccc0-4ea7-a1d2-f0b7b7e24161,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-88,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
205f151e-abfa-4fac-bbf2-74d2fea39d7f,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-87,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
24dc0545-3c8c-4110-ab32-859fd8c341ab,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-86,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
20203241-b5fc-4d5e-b165-6795e92d7b4c,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-85,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
5b57368c-f31b-40a9-8ef9-25d885d1f93d,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-84,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
eaff49fb-00ab-4cc8-86ef-d1f4e056f206,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-83,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
e2f073e2-6b11-4286-b606-405d715738fa,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-82,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
1738f82e-8925-4e99-94a0-f0fba38861ca,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-81,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
1048f33d-7959-4bf6-badf-e486cbf39309,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-80,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
4720be5c-d9b2-4bd0-9d9a-0799b04ecf15,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-79,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
c4f2ef71-5067-458d-ba4d-7262192b6df4,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-78,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
6b0fc8ab-9f4d-4779-90db-b788c2817fb9,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-77,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
fe102ea9-3d29-49d7-87f1-69198a7c820e,https://informesdiscriminacion.gitanos.org/casos/estatal-redes-sociales-discurso-de-odio-76,2023-03-23,2023-03-23,Estatal. Redes sociales. Discurso de odio,
