news_id,news_url_absolute,news_init_date,news_final_date,news_title,news_text_content
696dfc2c-d390-406c-b77a-9cb8dbeb80d0,https://informesdiscriminacion.gitanos.org/casos/m%C3%A1laga-educaci%C3%B3n-discriminaci%C3%B3n-directa-5,2023-03-23,2023-03-23,Málaga. Educación. Discriminación directa.,"Un joven gitano nos contó que, al comenzar unas prácticas formativas, todo iba correctamente hasta que su superior se enteró que era gitano. Comentó que hubo un cambio de actitud en el superior. El joven dijo que se sentía incómodo al ir a las prácticas y que no le trataba igual, hasta el punto de mencionarle que ya no hacía nada allí y que mejor que lo dejara."
7c0ed7ad-4cdd-4f89-b6e6-d0b51b58e79e,https://informesdiscriminacion.gitanos.org/casos/albacete-educaci%C3%B3n-discriminaci%C3%B3n-directa,2023-03-23,2023-03-23,Albacete. Educación. Discriminación directa.,"Un alumno gitano que repitió varias veces quiso solicitar el cambio de centro. Sus padres, para que continuara con sus estudios solicitaron hablar con la directora para pedir el cambio de Centro. Tras varias llamadas y tras haberse desplazado una vez al centro, cuando quedaban dos días el padre llamó a la directora para ver si le podía facilitar el informe para poder solicitar el cambio de centro.

En ese momento, la directora contestó que estaba ocupada y que después lo llamaría, pero el padre insistió en que le dijera algo ya que quedaba solo un día de plazo para la inscripción.

Tras tensarse un poco la conversación, el padre preguntó que si no se lo iba a hacer “porque no le daba la gana” a lo que respondió la directora “ que no se lo van hacer porque no quiere”.

Entonces el padre preguntó de nuevo: “no nos lo haces porque nos estáis discriminando”, y la directora reconoció “que sí”. Tras esta conversación el padre se puso en contacto con la FSG en Albacete, puesto que ya conocía la sede."
ffa0e79d-b765-44ce-8744-190760991561,https://informesdiscriminacion.gitanos.org/casos/navarra-educaci%C3%B3n-discriminaci%C3%B3n-directa-3,2023-03-23,2023-03-23,Navarra. Educación. Discriminación directa.,"La técnica del área de educación se puso en contacto con el director del Instituto porque estaba muy enfadado con el mal comportamiento y actitud del alumnado gitano.

Durante la llamada, el Director del Instituto hizo varios comentarios negativos sobre toda la comunidad gitana en general. En repetidas ocasiones, la técnica le propuso hablar de cada alumno/a y su situación; pero éste no daba su brazo a torcer y seguía realizando comentarios generalistas, como:” Ya sabes cómo son estas personas… llámame racista, si quieres”.

Además, se produjeron comentarios estereotipados sobre el alumnado gitano, como: “Por culpa de ellos, otros se van… Todos vienen a mi instituto y no son ni de la zona… Este año son 24 pero al siguiente 40, y al otro 100”."
623e3742-c904-43c8-a98e-2b8acb108496,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1ceres-educaci%C3%B3n-discriminaci%C3%B3n-directa-7,2023-03-23,2023-03-23,Cáceres. Educación. Discriminación directa.,"Una joven que estudiaba 2º de la Educación Secundaria Obligatoria (ESO) en un instituto de Navalmoral de la Mata recibió comentarios discriminatorios por parte de una de las profesoras de manera recurrente, como, por ejemplo: “Las gitanas vienen al colegio solo por las pagas” o “¿No vas al mercadillo y vienes a clase?” La joven informó que se sintió incomoda con estos comentarios que según nos indica, eran frecuentes."
e5268c6e-b329-4480-b58a-cb7093263637,https://informesdiscriminacion.gitanos.org/casos/valladolid-educaci%C3%B3n-discriminaci%C3%B3n-directa-1,2023-03-23,2023-03-23,Valladolid. Educación. Discriminación directa.,"Unos padres nos trasladaron que habían recibido un informe pedagógico elaborado por el departamento de orientación del centro educativo en el que explícitamente se hacía mención a la etnia gitana de su hijo. Además, nos trasladaron que el informe contenía varios comentarios estereotipados.

La familia nos comentó que estaba muy afectada y que decidió intervenir ante la evidente situación discriminatoria."
1320ca7d-e0a8-4b25-a0b0-ae069f4b0eda,https://informesdiscriminacion.gitanos.org/casos/cantabria-educaci%C3%B3n-discriminaci%C3%B3n-directa,2023-03-23,2023-03-23,Cantabria. Educación. Discriminación directa.,"En un informe psicopedagógico elaborado por un centro educativo se hacía mención explícitamente a la pertenencia étnica de la menor de edad.

Su madre nos trasladó que recogió el informe y que, al ver la mención étnica, solicitó a la orientadora educativa que cambiara el informe omitiendo la referencia a su etnia, a lo que ella respondió que ya no podía retirarlo porque el informe ya había sido enviado y que, además, hacer referencia a su etnia no constituía un acto discriminatorio, sino todo lo contrario, le daba un valor a su hija.

La madre solicitó que se retirara aquel informe y que se elaborara uno nuevo sin hacer explícita su pertenencia étnica."
2b9cd6ae-43f9-4da8-84e8-e99b19e3e462,https://informesdiscriminacion.gitanos.org/casos/barcelona-educaci%C3%B3n-discriminaci%C3%B3n-directa-0,2023-03-23,2023-03-23,Barcelona. Educación. Discriminación directa.,"A través de una llamada telefónica a la FSG y de la publicación de un comentario en Twitter, tuvimos conocimiento que había llegado un sobre con material escolar a un instituto en el que ponía “colegio de gitanos” y se mencionaba como zona peligrosa."
0804f75c-b653-4afc-9abb-fbbefae8d99c,https://informesdiscriminacion.gitanos.org/casos/madrid-educaci%C3%B3n-discriminaci%C3%B3n-directa-8,2023-03-23,2023-03-23,Madrid. Educación. Discriminación directa.,"Se hizo una entrevista con la familia y con el centro educativo. La orientadora del programa Promociona nos informó que el IES no activó el protocolo de acoso, tampoco estaba apoyando a la familia en el trámite que la madre había solicitado para cambiar a su hija de centro. La menor llevaba sin asistir a clase desde el mes de enero. La familia, con el apoyo de la orientadora Promociona, envió una carta al director del IES en donde se informaba al centro de los hechos y se solicitaba la solución de la situación de acoso discriminatorio.

Después de un tiempo y no habiendo recibido respuesta la familia decidió enviar carta a la Consejería de Educación (Dirección de Área Territorial de Madrid). La Dirección Territorial le comunicó que no les constaba ninguna solicitud de matrícula en otro centro educativo y que el Servicio de Apoyo a la Escolarización no tenía registrada ninguna solicitud de cambio de centro realizada por la interesada, por lo cual el IES comunicó la situación de la menor a la Comisión de Absentismo de la Junta Municipal de Distrito.

En la conversación telefónica que se mantuvo con el director se percibió que había cierta desconfianza hacia la familia, el director del centro pensaba que la madre no quería que su hija continuara estudiando (prejuicios sobre las familias gitanas). El director le informó que había puesto el caso en conocimiento del inspector y que no podían hacer nada más desde centro. Que si querían más información, que preguntasen directamente a la inspección.

Se pudo comprobar que el centro IES no estaba facilitando nada a la menor ni a la familia sin la intervención de los/as profesionales."
b6f52016-7893-4b34-a05a-0bdf3c553a9b,https://informesdiscriminacion.gitanos.org/casos/coru%C3%B1a-educaci%C3%B3n-discriminaci%C3%B3n-directa-5,2023-03-23,2023-03-23,A Coruña. Educación. Discriminación directa.,"Desde el inicio del curso en un centro educativo de Santiago de Compostela se empezó a detectar, por parte del equipo del programa educativo Promociona, cierta “despreocupación” por parte de la dirección del centro y del profesorado hacia la asistencia del alumnado de etnia gitana a las aulas en tiempo de pandemia.

Ante dicha situación y denuncia por parte de las familias, la FSG realizó un trabajo de acompañamiento al alumnado desde el Programa Promociona, pero también de coordinación con el centro lo que facilitó hacer el seguimiento y mantener reuniones de orientación. También se llevaron a cabo entrevistas personales con las familias y seguimiento del alumnado."
761e08a5-1770-4966-9c3a-c2ecfb2aca89,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-educaci%C3%B3n-discriminaci%C3%B3n-directa-5,2023-03-23,2023-03-23,Córdoba. Educación. Discriminación directa.,"Desde la FSG se contactó con el profesor del colegio, que negó que hubiera existido un trato discriminatorio. La Policía Local, con la que se mantiene relación, acudió a la sede de la FSG para explicar lo sucedido y que el profesor había dicho que se trataba de un malentendido. Se mantienen diversas reuniones con el padre del menor, con la policía, con el colegio y finalmente se mantiene una reunión conjunta con la dirección del centro."
