hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
El periódico digital Salamanca24h publicó una noticia relacionada con un suceso violento en el que se hacía mención a la etnia gitana de los presuntos implicados. Concretamente la noticia se publicó con el siguiente titular: “La Policía disuelve una pelea entre personas de etnia gitana en el parque de Garrido”. ,"Se envió carta a la dirección del medio, con copia a la redacción. En ella se argumentaba por qué no debe incluirse la mención de la etnia en noticias de este tipo y se solicitó la retirada de la misma. ",Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['https://www.salamanca24horas.com/sucesos/policia-disuelve-pelea-entre-personas-etniagitana-en-parque-garrido_12616677_102.html'],https://informesdiscriminacion.gitanos.org/casos/salamanca-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-40
El diario Lanza Digital publicó una noticia en la que se hacía mención a la etnia gitana de los presuntos implicados. ,Enviamos carta a la directora del diario trasmitiendo nuestra preocupación por la mención y que esto puede generar discurso de odio.,Positivo. Se eliminó la mención a la etnia de la noticia.,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Ciudad Real,Medios de comunicación,Discriminación directa,['https://www.lanzadigital.com/provincia/puertollano/herido-por-arma-blanca-un-joven-de-21-anos-en-una-reyerta-en-puertollano/'],https://informesdiscriminacion.gitanos.org/casos/ciudad-real-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-5
El diario ABC de Sevilla publicó una noticia con un titular en que se hacía mención a la palabra reyerta entre personas de etnia gitana.  Desde el Ayuntamiento de Osuna nos trasladaron su malestar por el contenido de la noticia y la mención de la etnia en el titular de la noticia. ,"Se mantuvo una conversación telefónica con un concejal del ayuntamiento de Osuna con el objetivo de poder intervenir conjuntamente y dirigirnos al diario ABC de Sevilla. Ambos trasladamos nuestro malestar por el tratamiento de la noticia y la utilización de términos inadecuados como reyerta y la mención de la etnia, que no aportaban nada a la noticia y sí, en cambio, mantenían estereotipos y prejuicios hacia la comunidad gitana. ",Positivo. Se consiguió que rectificaran.,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/provincia/sevi-investigan-reyerta-osuna-entre-menos-doce-personas-etnia-gitana-nuevo-tiroteo-202102151223_noticia.html'],https://informesdiscriminacion.gitanos.org/casos/sevilla-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-23
En la versión digital del diario Última hora se publicó una noticia relacionada con una pelea en la que se especificaba que se llevó a cabo “entre clanes gitanos”. ,Se envió un correo al medio solicitándole la eliminación de la mención de la etnia.,Negativo. El medio no contestó. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Baleares,Medios de comunicación,Discriminación directa,['https://www.ultimahora.es/sucesos/ultimas/2021/02/12/1238181/pelea-multitudinaria-arenal-acaba-hospitalizado-tres-heridos.html'],https://informesdiscriminacion.gitanos.org/casos/islas-baleares-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-3
Dos medios de comunicación de Asturias se hicieron eco de una noticia relacionada con su suceso en el que se hacía mención a la etnia gitana del supuesto implicado. ,Se enviaron cartas a ambos medios solicitando la eliminación de la mención de la etnia. ,Negativo. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['https://www.lne.es/oviedo/2021/02/15/detenido-amenazar-cuchillo-viandantes-pelea-34816553.html'],https://informesdiscriminacion.gitanos.org/casos/asturias-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-20
"Diario de Asturias y El Comercio publicaron una noticia que hacía referencia a una pelea multitudinaria entre la policía y un grupo de jóvenes en Gijón que acabó con la detención de una joven, mencionando la etnia de los implicados. ",Se envió carta al medio. ,"Negativo, no se obtuvo respuesta del medio. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['https://www.elcomercio.es/gijon/trifulca-multitudinaria-policia-vecinos-portuarios-gijon-20210129210642-nt.html'],https://informesdiscriminacion.gitanos.org/casos/asturias-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-19
Una noticia publicada en el periódico digital Noticiero del Mar Menor contenía un titular que señalaba que el primer fallecido por COVID de la comarca del Mar Menor era un anciano de etnia gitana. ,"Se envió carta al periódico para solicitar que rectificasen la noticia, ya que no era relevante mencionar la etnia gitana. ",Positivo. El medio rectificó la noticia. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Murcia,Medios de comunicación,Discriminación directa,['https://www.noticieromarmenor.com/index.php/mar-menor/180-otros3/7046-primer-fallecidopor-covid-de-la-comarca-del-mar-menor'],https://informesdiscriminacion.gitanos.org/casos/murcia-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-16
El periódico ABC Sevilla publicó una noticia en la que se hacía mención a la pertenencia étnica de las personas implicadas en una pelea en el barrio de Dos Hermanas (Sevilla).,"Se remitió una carta dirigida al director del ABC de Sevilla, en la que mostramos nuestra disconformidad con el trato hacia la comunidad gitana y quedamos a su disposición para tratar el tema detenidamente. ","Negativo, no se obtuvo respuesta del medio. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://sevilla.abc.es/provincia/dos-hermanas/sevi-ascienden-nueve-detenidos-hermanasreyerta-entre-familias-202101221308_noticia.html'],https://informesdiscriminacion.gitanos.org/casos/sevilla-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-22
Se publicó en varios medios de comunicación de Castilla y León una noticia sobre el juicio de un hombre en la que se mencionaba la pertenencia étnica de él y la de su familia. ,"Debido a la repercusión de la noticia, se investigó para saber en cuantos medios más se había reproducido la noticia con la mención a la etnia. Se pudo comprobar que la noticia fue publicada en un total de cuatro medios de comunicación distintos. En tres medios se reprodujeron palabras textuales del hombre donde decía frases como: “entre los gitanos es una tradición”. Otro medio titulaba un apartado de su noticia como “un rito gitano más”. Desde la FSG se enviaron cartas de queja a cada uno de los medios solicitando la eliminación de la mención étnica.",Parcialmente positivo. Uno de los medios de comunicación se puso en contacto con nosotros vía telefónica para pedir disculpas y aclarar el malentendido. Retiraron el titular “un rito gitano más” de la noticia. El resto de medios no respondió.,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Discriminación directa,"['https://www.noticiascyl.com/t/2265100/valladolid-sociedad-valladolid-celebrar-tiros-nochevieja-viudas-banquillo-audiencia-valladolid', 'https://www.abc.es/espana/castilla-leon/abci-acusado-celebrar-nochevieja-tiros-senoria-estaba-borrachillo-y-pense-arma-fogueo-202101191808_noticia.html']",https://informesdiscriminacion.gitanos.org/casos/valladolid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-11
El medio digital Última Hora publicó una noticia en la que se hacía mención a la etnia gitana de los presuntos implicados. ,Se envió una carta al medio solicitándole la eliminación de la mención de la etnia gitana. ,Negativo. El medio no contestó.,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Baleares,Medios de comunicación,Discriminación directa,['https://www.ultimahora.es/sucesos/ultimas/2021/02/03/1235613/detenido-hermano-menor-edad-ove-por-agresion-son-banya.html'],https://informesdiscriminacion.gitanos.org/casos/islas-baleares-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-2
"El periódico Última Hora de Mallorca publicó una noticia en la que se informaba de una presunta agresión a agentes de policía por una banda, indicando que sus miembros eran gitanos. ",Se reportó al medio solicitándole la eliminación de la mención de la etnia gitana de los presuntos implicados. ,Negativo. El medio no contestó.,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Baleares,Medios de comunicación,Discriminación directa,['https://www.ultimahora.es/sucesos/ultimas/2021/01/26/1232957/acusados-agredir-policias-son-banya-todos-gitanos-nos-parecemos.html'],https://informesdiscriminacion.gitanos.org/casos/islas-baleares-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-1
"El Diario de Sevilla publicó una noticia tanto en su formato online como físico, sobre una pelea que tuvo lugar en la localidad de Dos Hermanas (Sevilla) en la que se hacía mención a la etnia gitana de los presuntos implicados. ","Se envió una carta dirigida al director del Diario de Sevilla para comunicarle nuestra disconformidad por la mención de la etnia gitana en sucesos como el que se publicó y mostrarles nuestra disponibilidad para tratar el tema detenidamente. Se realizó llamada al Diario para intentar contactar con el director y no se obtuvo respuesta. Sin embargo, la secretaria del mismo nos pidió que le enviásemos las cartas a ella y en su caso, a los periodistas que las firmaron. Nos facilitó todos los correos electrónicos. ","Negativo, no se obtuvo respuesta del medio. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Sevilla,Medios de comunicación,Discriminación directa,['https://www.diariodesevilla.es/provincia/Policia-detiene-personas-machetazos-Hermanas_0_1540346158.html'],https://informesdiscriminacion.gitanos.org/casos/sevilla-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-21
El periódico La Verdad publicó una noticia sobre un suceso violento en el que se hacía mención a etnia gitana de los presuntos implicados. ,Se pudo constatar que la mención a la etnia no aportaba nada a la noticia y en cambio consolidaba estereotipos negativos que pueden generar discurso de odio hacia la comunidad gitana. Se envió carta de queja al medio. ,"Negativo, no se obtuvo respuesta del medio. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Murcia,Medios de comunicación,Discriminación directa,['https://www.laverdad.es/murcia/ciudad-murcia/cinco-heridos-arma-20201230213751-nt.html'],https://informesdiscriminacion.gitanos.org/casos/murcia-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-15
"La Revista Jara y Sedal publicó una noticia en la que especificaba que los cazadores furtivos eran personas de etnia gitana.  Se comprobó que efectivamente, existía una mala praxis periodística al mencionar la etnia gitana en una noticia.",Se envió una carta de queja al director de la Revista Jara y Sedal. ,"Negativo, no se obtuvo respuesta del medio. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valladolid,Medios de comunicación,Discriminación directa,['https://revistajaraysedal.es/furtivos-liebres-coche-nieve/'],https://informesdiscriminacion.gitanos.org/casos/valladolid-medios-de-comunicaci%C3%B3n-discriminaci%C3%B3n-directa-10
