hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
"Dos niñas, una de ellas gitana, contactaron con la orientadora educativa de la FSG para contarle cómo se sintieron durante una charla sobre bullying, que impartió la policía en su centro educativo. Durante la charla, uno de los agentes de policía puso como ejemplo de lo que no había que hacer: “yo cuando estaba haciendo las prácticas en Sevilla había niñas gitanas que con doce años ya querían casarse y tener hijos”. Como consecuencia de este ejemplo que dio el policía, algunos niños preguntaron a las niñas si esto era verdad, dirigiéndose sobre todo a la niña gitana.","Desde la FSG se confirmó a las familias que esta era una mala práctica, vulneradora del principio de igualdad y se les explicó las posibles acciones que podían llevarse a cabo.",Las familias no quisieron llevar a cabo ninguna actuación.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Jaén,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-educaci%C3%B3n-discriminaci%C3%B3n-directa-e-interseccional
"Familiares de un trabajador de la FSG trasladaron un incidente discriminatorio que había sufrido su sobrino gitano en el centro de estudios. Una asociación se presentó en el centro de estudios y solicitó información sobre los niños y niñas gitanas, que estudiaban allí, con la finalidad de trabajar con el alumnado. Ante esta petición, el director del centro y el profesor solicitaron al alumnado que levantaran la mano los niños que fueran gitanos. El sobrino del trabajador de la FSG no quiso levantar la mano por timidez y el profesor le dijo, delante del resto: “tú eres gitano, ¿no?”. El niño comentó lo sucedido en su casa y la familia comunicó su malestar al director, el cual respondió que hicieran un escrito mostrando su molestia, pero que, aunque su hijo quedara excluido de esa lista, ésta se realizaría igualmente.","Desde la FSG se realizó una carta de queja, resaltando que este tipo de listados no pueden realizarse indicando los nombres y apellidos de las personas afectadas, dado que esto vulnera la normativa en materia de protección de datos. Además, se criticaba la manera en la que se había realizado la consulta, por resultar humillante para el alumnado gitano. Finalmente no se envió la carta, debido a que el padre del alumno decidió no continuar con el proceso.",El padre prefirió no seguir adelante con la estrategia propuesta.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Jaén,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-educaci%C3%B3n-discriminaci%C3%B3n-directa-2
"Una adolescente gitana que estudiaba bachillerato estaba en su clase cuando un profesor manifestó de forma abierta sus prejuicios sobre las personas gitanas, expresando: “los niños gitanos no estudian, yo lo sé muy bien, he sido profesor en un barrio de Granada y allí las niñas gitanas no estudian, solo piensan en casarse, yo los conozco muy bien”, “un gitano cuando no te la da a la entrada te la da a la salida, son todos así”. Ante estos comentarios, la alumna, que se sintió mal, le comentó al profesor que estaba totalmente equivocado, que era un prejuicio y que no debía comunicar ese tipo de comentarios despectivos sobre las personas gitanas al alumnado. El profesor se reiteró, argumentando que él conocía muy bien la situación y lo que él estaba comentando eran datos objetivos y que los gitanos son así y no estudian.","Desde la FSG se supo que otra entidad ya había acudido anteriormente al centro a exponer una situación similar con el mismo profesor. Se propuso a la alumna solicitar una reunión con el equipo directivo para tratar el caso, a la que iría acompañada por la FSG. La joven no quiso porque se encontraba pendiente de su evaluación de rendimiento, para hacer la selectividad y tenía miedo a que le bajase la nota.",La alumna prefirió no llevar a cabo ninguna actuación.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Granada,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/granada-educaci%C3%B3n-discriminaci%C3%B3n-directa-5
"Dos alumnos gitanos acudieron a la FSG para contar que dejaron de asistir a una de sus clases porque percibían que, según sus palabras: “la maestra nos miraba mal, no nos soportaba”. Los alumnos contaron a la FSG que la profesora hacía diferencias en las llamadas de atención, castigo y sanción respecto a los otros compañeros, que no eran gitanos. Se presentaron a otros exámenes que aprobaron, sin embargo no se presentaron al examen de esta profesora. En la evaluación, el tutor solicitó a la profesora que les aprobara, pero ésta se negó porqué, según ella, se portaban mal.","La orientadora educativa de la FSG solicitó una reunión con el jefe de estudios, en la cual se acordó que los dos alumnos podían presentarse para recuperar el módulo suspenso ese mismo curso y así continuar con las prácticas y finalizar el grado.",Positivo. La interlocución con el centro dio resultado y la profesora ya no imparte clases en el mismo.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Granada,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/granada-educaci%C3%B3n-discriminaci%C3%B3n-directa-4
"El padre de un niño que había sido expulsado contó en la FSG que esto había sido pordiscriminación, dado que la Directora había hecho un comentario en el que generalizaba sobre el actuar conflictivo de las familias gitanas.","Desde la FSG se contactó con la Directora del Centro educativo y se contrastó la versión del padre del niño. Si bien la Directora reconoció que hizo un comentario generalista, pidiendo disculpas por ello, nos aseguró que la expulsión del niño era totalmente objetiva y nos mostró los justificantes de las faltas graves del niño. Se habló con el padre y se le informó de la situación.","A pesar de que la Directora hizo un comentario estereotipado, se pudo confirmar que la expulsión no fue una consecuencia de los prejuicios, sino de causas objetivas. Ahora bien, gracias a esta intervención se pudo sensibilizar a la Directora para que no volviera a realizar comentarios estereotipados y discriminatorios de este tipo.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Madrid,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/madrid-educaci%C3%B3n-discriminaci%C3%B3n-directa-4
"Un niño y su hermana, ambos gitanos, sufrían reiteradas situaciones de acoso escolar por parte de alumnos mayores, del mismo centro educativo. Aunque la situación de la niña se denunció en el centro con un informe elaborado por una psicóloga, no se abordó de manera adecuada por el centro. Una mañana, que el hermano menor, de seis años, defendió a su hermana de los tres alumnos mayores, de 11 años, que la agredían, sufrió una agresión por parte de estos, donde lo inmovilizaron y lo golpearon. La situación no fue controlada por ningún responsable del centro. La madre llevó al niño al centro de salud, por las heridas producidas y un esguince. Ante esta agresión, la madre se presentó en el centro educativo y un profesor le respondió, gritando, que el responsable y el culpable de la agresión era su hijo. La madre habló con el Director que le dijo que ya verían que medidas tomarían. La madre estaba convencida que tanto el acoso que recibía su hija como la desconfianza hacia ella y sus hijos, tenía que ver con que eran una familia gitana.","Ante este trato recibido por la madre, desde la FSG se asesoró a la madre sobre sus derechos y concretamente el derecho a la igualdad y a no sufrir acoso discriminatorio. Se solicitó una reunión con el gabinete de Convivencia de la Delegación de Educación de Granada, donde el Inspector sugirió una formación para el profesorado del centro basada en cómo abordar situaciones violentas y agresivas en el centro escolar y dar sesiones de convivencia y control de emociones al alumnado.","Positivo. A pesar de las medidas que se fueron tomando le parecieron insuficientes a la madre, la propuesta final fue una jornada impartida por el Gabinete de Convivencia en la que se trabajó cómo abordar situaciones acoso escolar.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Granada,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/granada-educaci%C3%B3n-discriminaci%C3%B3n-directa-3
"Durante una reunión del profesorado en un centro escolar, uno de los profesores hizo algunos comentarios, entre ellos: “las niñas tienen que tener un aula aparte, pero claro, al ser niñas gitanas sería segregación”, “también hay familias apayadas”, “las niñas estudian algo más, pero los niños gitanos ya se sabe que lo dejan para ir a al mercadillo” y en otra reunión, la misma persona manifestó que con las familias gitanas era más permisiva que con otras y que incluso recogía documentación fuera de plazo.","Desde la FSG se realizó un trabajo de sensibilización con los y las profesionales del centro escolar, con el objetivo de favorecer el desarrollo educativo de las familias gitanas del centro y de detectar posibles situaciones de trato desigual o de comentarios estereotipados sobre las familias gitanas. Asimismo, se realizó un taller grupal con las familias gitanas sobre la defensa de sus derechos y el derecho a la educación de calidad.","Positivo. La situación mejoró en el centro escolar ya que se acercaron posturas, se trabajaron los prejuicios existentes por parte del profesorado y se mejoró la comunicación con la FSG y, gracias a esta interlocución, se mejoró la comunicación con las familias también.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,A Coruña,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/santiago-de-compostela-educaci%C3%B3n-discriminaci%C3%B3n-directa
"Una mujer relató a la FSG que en una conversación por WhatsApp con un grupo de padres y madres del colegio al que iba su hijo, una de las madres expresó: “me parece muy mal que el colegio integre, en un grupo de “niños normales” a una gitana que se casó con 14 años por el rito gitano, porque de esa manera nuestros hijos verán normal lo de esa niña y no me parece justo que nuestros hijos paguen las consecuencias”.",Se comprobaron los mensajes y se verificó que se hacía mención a la etnia de la niña en sentido peyorativo. Se asesoró a la mujer para que argumentara con los padres y madres del colegio.,"Positivo. La madre que realizó los comentarios, se disculpó. Algunos de los padres y madres felicitaron a la mujer por sus mensajes y argumentos.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Córdoba,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/c%C3%B3rdoba-educaci%C3%B3n-discriminaci%C3%B3n-directa-2
"Un monitor multideporte de un colegio, que tenía algunos alumnos gitanos, recibió comentarios antigitanos por parte de algunos padres, como por ejemplo: “no quiero que mi niño se junte con un niño gitano, porque tengo miedo de que influya en un mal comportamiento o en su nivel de estudios”, “ten cuidado con ese niño que pertenece a una familia gitana conocida”.","Desde la FSG se entrevistó al profesor y se le propuso contactar con el centro, para trasladar estos comentarios antigitanos y proponer alguna jornada de sensibilización y de interculturalidad.","El joven ha decidido no seguir adelante con la estrategia por miedo a perder su trabajo, puesto que su contrato depende del centro educativo. Desde la FSG se hará seguimiento.",2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Granada,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/granada-educaci%C3%B3n-discriminaci%C3%B3n-directa-2
"Como resultado de un incidente en un centro educativo una profesora de un colegio público difundió unos comentarios en diferentes redes sociales. Lo que relató fue que un niño de 4 años se acercó a las vallas del centro para recoger el bocadillo que su madre le llevaba cada día. El niño, al ver a la madre, empezó a llorar y gritaba que se quería salir de la escuela. Una de las profesoras del centro que vio que el niño intentaba saltar la valla intentó bajarle de la valla sin éxito. La profesora en redes sociales publicó que llevaba dos semanas de incidentes. Según ella, había tenido que sufrir agresiones, tirones de pelo. Denunció que el colegio no debía existir ya que el 100% del alumnado es gitano.","Desde la FSG en Salamanca se propone desarrollar una mediación entre familiares y el centro. Atendiendo a una petición de una asociación de la zona, se solicitó una rectificación pública por parte de la profesora para remediar el daño colectivo que han hecho las declaraciones por no ajustarse a la realidad del centro.",Negativo. No se produjo ninguna rectificación.,2019-01-01T00:00:00+01:00,2019-01-01T00:00:00+01:00,Salamanca,Educación,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/salamanca-educaci%C3%B3n-discriminaci%C3%B3n-directa-0
