hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference,link
Un hombre gitano se quedó viudo y solicitó la pensión de viudedad. La Seguridad Social le denegó la prestación por viudedad por no reconocer el matrimonio por el rito gitano a efectos de prestaciones. ,"Desde la FSG se revisó la documentación y se contactó con la abogada que llevaba el caso. Se informó al hombre de sus derechos a la Igualdad y se le asesoró en que podía recurrir la denegación de la prestación.  Se revisó la documentación presentada por la persona usuaria como el libro de familia, informe de la seguridad social, etc. Asesorada por la FSG, la persona usuaria decidió acudir a abogadas privadas y a través de ellas, se presentó frente al INSS una reclamación que fue denegada por no quedar acreditada la relación que tenía con su esposa.",El hombre desistió de seguir la vía judicial porque estaba enfermo y por la poca probabilidad de que prosperará su solicitud. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Navarra,Acceso a bienes y servicios,Discriminación indirecta,,https://informesdiscriminacion.gitanos.org/casos/navarra-acceso-bienes-y-servicios-discriminaci%C3%B3n-indirecta
"Una pareja con su hija menor de edad, entraron a un supermercado y el vigilante de seguridad comenzó a hablarles con un tono de enfado y les increpó. La pareja estaba convencida que esto se debió a que eran una familia gitana. ",Se informó a la pareja de cuáles eran sus derechos y cómo ejercerlos. ,La pareja no quiso llevar a cabo ninguna actuación. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Jaén,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-acceso-bienes-y-servicios-discriminaci%C3%B3n-directa-e-interseccional-0
"Una mujer gitana acudió a una delegación del Ayuntamiento para pedir una documentación que necesitaba completar. La funcionaria que le atendió le indicó que tenía que ir directamente al Ayuntamiento para recogerla.  La mujer fue al Ayuntamiento y solicitó la documentación y se la denegaron, alegando que no era el procedimiento que tenía que seguir. La mujer desistió y se marchó. Sin embargo, unos días después fue su marido, que no era gitano, solicitó la misma documentación que le habían denegado a la mujer y a él se la entregaron de manera inmediata. La mujer percibió que la trataron de esa forma por ser gitana.",Se informó a la mujer de sus derechos a recibir un trato igualitario y se le asesoró que podía presentar una queja.,La mujer no quiso presentar queja porque ya tenía resuelto el procedimiento. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Barcelona,Acceso a bienes y servicios,Discriminación directa,,https://informesdiscriminacion.gitanos.org/casos/barcelona-acceso-bienes-y-servicios-discriminaci%C3%B3n-directa-3
"En la plataforma Twitch se publicó un vídeo con el siguiente título: “¿Están los gitanos vacunaos?” Algunos de los comentarios que originó esta publicación fueron:  “Son auténticos marginales que se aprovechan del dinero público, roban al estado, están conectados a la droga. No estudian carreras, no hay personas gitanas en la universidad. En 2003 entró la primera gitana en la universidad de Valencia para estudiar derecho, pero se fue para casarse. En Andalucía, se han integrado algo más, pero poco. Los gitanos mayores son tíos, los patriarcas son los que lideran las organizaciones criminales, mafias de droga, de mercadillos... Hay un porcentaje muy pequeño de gitanos que se han integrado (solo tienen el color y el acento). Han sido nómadas hasta el siglo pasado. No tienen conciencia de negocio, solo los mercadillos”, etc...",Se denunció ante la fiscalía especializada de Valencia por discurso de odio antigitano. Se recibió respuesta a la denuncia en la que se indicaba que se habían incoado diligencias de investigación penal.,Pendiente de resolución. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Valencia,Redes sociales,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/valencia-redes-sociales-e-internet-discurso-de-odio
En la Plataforma de YouTube se publicó un video con el siguiente título: “Sorprendentes declaraciones sobre la factura de la luz”. A raíz de esta publicación se hicieron comentarios dirigidos hacia la comunidad gitana tales como:  -Todos metidos en un container y a la fosa Laurentina  -Un barco a la india con TODOS y el país en 5 meses es Dinamarca.  -Unos verdaderos parásitos en todo el mundo.  -Encima se descojonan. PARÁSITOS ,Se reportó a Youtube desde la cuenta de la FSG como entidad Trusted Flagger. ,Negativo. Los comentarios no fueron eliminados. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Jaén,Redes sociales,Discurso de odio,['https://www.youtube.com/watch?v=7rb2pM3M5LM'],https://informesdiscriminacion.gitanos.org/casos/ja%C3%A9n-redes-sociales-e-internet-discurso-de-odio
"En la plataforma Twitch se publicó un vídeo con el siguiente título: “¿Están los gitanos vacunaos?” Algunos de los comentarios que originó esta publicación fueron:  “Son auténticos marginales que se aprovechan del dinero público, roban al estado, están conectados a la droga. No estudian carreras, no hay personas gitanas en la universidad. En 2003 entró la primera gitana en la universidad de Valencia para estudiar derecho, pero se fue para casarse. En Andalucía, se han integrado algo más, pero poco. Los gitanos mayores son tíos, los patriarcas son los que lideran las organizaciones criminales, mafias de droga, de mercadillos... Hay un porcentaje muy pequeño de gitanos que se han integrado (solo tienen el color y el acento). Han sido nómadas hasta el siglo pasado. No tienen conciencia de negocio, solo los mercadillos”, etc...",Se denunció ante la fiscalía especializada de Valencia por discurso de odio antigitano. Se recibió respuesta a la denuncia en la que se indicaba que se habían incoado diligencias de investigación penal.,Pendiente de resolución. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Cádiz,Redes sociales,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/c%C3%A1diz-redes-sociales-e-internet-discurso-de-odio-0
En la plataforma Tiktok se publicó un video humorístico comparando de forma exagerada la forma de comer de “gitanos y de payos”. El video tenía 42.500 visualizaciones y recibió 1832 comentarios.  Se denunciaron los comentarios por promover e incitar a la violencia y al racismo. ,"Se reportó ante el propio medio. Se denunciaron los comentarios por lenguaje difamatorio ya que incluía insultos raciales, homófobos y otra clase de discurso de odio. Los comentarios no desaparecieron, e incluso algunos usuarios respondieron que no constituía un hecho denunciable. ",Negativo. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Cádiz,Redes sociales,Discurso de odio,['https://vm.tiktok.com/ZM8HjW6fu/'],https://informesdiscriminacion.gitanos.org/casos/c%C3%A1diz-redes-sociales-e-internet-discurso-de-odio
"En un canal de Youtube subieron una noticia, en la que dos mujeres conocidas de etnia gitana contaban cómo habían sido víctimas de una agresión. En los comentarios al vídeo algunas personas hicieron comentarios racistas como los siguientes: “Lo típico de ellos... pena a los que nos fríen a impuestos para gente que aporta muy poco a la sociedad”. “Gitanos... nada más que añadir.” “Estos están acostumbrados hasta a comerse unos a otros y beberse su sangre ajajajja”. ",Se comprobó la publicación de la noticia y el contenido de los vídeos difundidos por un canal de YouTube llamado Formula TV. ,"Parcialmente positivo. Debido a que era una noticia cuando el usuario subió el video correspondiente del altercado en la página de Youtube, la noticia previa desapareció, desapareciendo de esta manera también los comentarios. Investigando después de la eliminación de la noticia, en el vídeo del suceso no había comentarios discriminatorios.  Referencia: No existe al haberse retirado la noticia. ",2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Almería,Redes sociales,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/almer%C3%ADa-redes-sociales-discurso-de-odio-1
"Comentarios racistas en un vídeo subido a la plataforma de Tik Tok. Una chica subió un vídeo de una mujer gitana hablando sobre un semáforo quemado. Al pronunciar semáforo la mujer lo hizo de manera errónea, y algunos usuarios de la plataforma decidieron escribir comentarios hirientes hacia la comunidad gitana, tales como: “Qué más da si tu no lo vas a pagar que no aportáis un duro en impuestos.”. “¿Pero si no sabéis ni hablar” “¿Les dan pagas no le obligan a nada, sabían que, por no faltar al insti, tienen una paga? y que como no van, los papis piden la firma llorando!!”. ",Se reportaron los comentarios racistas. ,Negativo. No se eliminaron ni los comentarios ni a los usuarios que hicieron aquellos comentarios que se consideraron racistas. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Almería,Redes sociales,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/almer%C3%ADa-redes-sociales-discurso-de-odio-0
"Un usuario de Twitter hizo el siguiente comentario racista en la red social:  “Por si era difícil dormirse ya se han venido unos gitanos de mierda a tocar las palmas y a pegar berridos debajo de mi casa, estoy por tirar aceite hirviendo por la ventana”. ",Se reportó a la plataforma Twitter desde el perfil de la FSG. ,Positivo. Twitter retiró el contenido de su plataforma por incitación al odio por razones étnicas y se ha limitado de forma temporal al usuario.  Referencia: No existe al haberse cerrado la cuenta. ,2021-01-01T00:00:00+01:00,2021-01-01T00:00:00+01:00,Navarra,Redes sociales,Discurso de odio,,https://informesdiscriminacion.gitanos.org/casos/navarra-redes-sociales-discurso-de-odio
